sample_id,source_row_id,time,line_id,line_name,station_id,station_name,inflow_30m,outflow_30m,crowding,congestion,weather,temperature,online_vehicle,total_vehicle,headway,is_peak,pressure_score,dispatch_action,priority,confidence,reason,status
S1000,-1,2024-04-07 19:35:00,2784f60394214283364aa4321717a939,104路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,192,73,0.997,0.482,阴,23.9,11,14,14.8,1,7.605667649950836,add_trip,low,0.5,模型未给出明确说明,ok
S1001,-1,2024-04-07 08:34:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,566b03152a15562132d0e21811e08915,中天广场,61,16,0.931,0.74,多云,9.3,8,8,10.6,1,7.605311307767945,none,low,0.5,模型未给出明确说明,ok
S1002,-1,2024-04-07 08:56:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,72,31,0.886,0.797,多云,12.1,14,14,9.5,1,7.6046031465093415,none,low,0.5,模型未给出明确说明,ok
S1003,-1,2024-04-07 21:48:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,75,45,0.921,0.754,阴,16.3,14,14,9.0,1,7.603529203539823,none,low,0.5,模型未给出明确说明,ok
S1004,-1,2024-04-07 14:14:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,93,55,0.872,0.786,小雨,19.7,14,14,10.2,1,7.603218879056047,none,low,0.5,模型未给出明确说明,ok
S1005,-1,2024-04-07 09:33:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fe24e7558457ffb3668f9b88e6746382,奥体中心,79,41,0.901,0.78,多云,33.0,22,22,8.5,1,7.602467649950836,none,low,0.5,模型未给出明确说明,ok
S1006,-1,2024-04-07 13:20:00,0579abf0fa4403b90a190dbaea38636c,127路,72e69340d0d9f8445501e2557deceaf6,党校,59,19,0.911,0.779,多云,13.2,19,19,9.3,1,7.6017976401179945,none,low,0.5,模型未给出明确说明,ok
S1007,-1,2024-04-07 14:57:00,21c4fd80af0c3078a9bd828c0a66a048,202路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,69,49,0.946,0.703,晴,22.9,19,19,11.4,1,7.60138820058997,none,low,0.5,模型未给出明确说明,ok
S1008,-1,2024-04-07 23:42:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,b3a4a450c421c8eae38cfd4850b22ea1,大华公寓,45,11,0.91,0.783,多云,22.3,17,17,10.4,1,7.601268633235005,none,low,0.5,模型未给出明确说明,ok
S1009,-1,2024-04-07 19:46:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,35,9,0.938,0.753,阴,15.2,22,22,10.8,1,7.6004336283185845,none,low,0.5,模型未给出明确说明,ok
S1010,-1,2024-04-07 10:38:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,50,15,0.963,0.71,小雨,12.6,14,14,10.4,1,7.60013058013766,none,low,0.5,模型未给出明确说明,ok
S1011,-1,2024-04-07 11:26:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,67,15,0.909,0.767,小雨,5.5,22,22,9.8,1,7.598607866273353,user_diversion,low,0.5,模型未给出明确说明,ok
S1012,-1,2024-04-07 18:39:00,d288657336e08c8f69db3df62d8f24c1,107B路,5b6e6f9a700bcd8f390708f9c39b2552,奥体中心,59,21,1.0,0.644,阴,13.2,9,9,11.3,1,7.598442084562439,user_diversion,low,0.5,模型未给出明确说明,ok
S1013,-1,2024-04-07 18:39:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,e7b6a327e08cfeb33da00b35223b9f6d,泽胜温泉城（西门）,38,28,0.928,0.784,多云,11.9,8,8,8.6,1,7.598381907571287,user_diversion,low,0.5,模型未给出明确说明,ok
S1014,-1,2024-04-07 16:02:00,c2b333726a91ce0fb6190c8e428177d5,101路,de1fbcb2a4965c0198d17552e7817649,兴华花园,78,35,0.917,0.727,多云,10.6,19,19,11.6,1,7.597344149459195,user_diversion,low,0.5,模型未给出明确说明,ok
S1015,-1,2024-04-07 17:36:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,94,72,1.0,0.629,晴,17.7,22,22,9.2,1,7.596209046214356,user_diversion,low,0.5,模型未给出明确说明,ok
S1016,-1,2024-04-07 11:18:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,fab859ef347c3152b7c1b1c576d51220,人武部,74,17,0.954,0.696,晴,26.8,8,8,10.3,1,7.595005703048181,user_diversion,low,0.5,模型未给出明确说明,ok
S1017,-1,2024-04-07 14:09:00,2784f60394214283364aa4321717a939,104路,ab7d34b4451981c825686277f734aa4b,万达停车场,53,13,0.913,0.76,阴,33.0,14,14,11.2,1,7.594545526057031,user_diversion,low,0.5,模型未给出明确说明,ok
S1018,-1,2024-04-07 06:23:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,d78c756ab6b09b5e32c3a9489970b6a7,人民医院,58,26,0.894,0.771,阴,34.1,14,14,12.0,1,7.594385250737463,user_diversion,low,0.5,模型未给出明确说明,ok
S1019,-1,2024-04-07 10:03:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,c32bcb4645490e5d7200359302437cd3,实验中学,66,32,0.904,0.756,小雨,17.1,14,14,11.4,1,7.5937510324483775,user_diversion,low,0.5,模型未给出明确说明,ok
S1020,-1,2024-04-07 16:03:00,d288657336e08c8f69db3df62d8f24c1,107B路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,41,28,0.959,0.728,阴,16.9,9,9,9.7,1,7.593063520157326,user_diversion,low,0.5,模型未给出明确说明,ok
S1021,-1,2024-04-07 12:56:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,544def4a48190c41c3d652d624d0946d,步阳路口,36,16,0.928,0.782,小雨,27.4,14,14,8.7,1,7.591779351032448,user_diversion,low,0.5,模型未给出明确说明,ok
S1022,-1,2024-04-07 19:44:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,74,33,0.887,0.8,阴,18.2,14,14,8.3,1,7.5917612586037375,user_diversion,low,0.5,模型未给出明确说明,ok
S1023,-1,2024-04-07 13:20:00,0579abf0fa4403b90a190dbaea38636c,127路,e59f1cf49d1626952b32daee51040d78,杨树新村菜市场,79,29,0.897,0.766,小雨,18.9,19,19,9.9,1,7.591578761061946,user_diversion,low,0.5,模型未给出明确说明,ok
S1024,-1,2024-04-07 17:09:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,97829a59879c4da2fd4d3497526a7c7a,人武部,97,22,0.97,0.659,小雨,15.1,22,22,9.5,1,7.591512881022615,user_diversion,low,0.5,模型未给出明确说明,ok
S1025,-1,2024-04-07 22:16:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,34,8,0.93,0.763,晴,11.9,14,14,10.5,1,7.591154572271387,user_diversion,low,0.5,模型未给出明确说明,ok
S1026,-1,2024-04-07 11:13:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,34a208df009da83091ee5c7786f9a127,十八中,52,18,0.926,0.753,多云,33.2,14,14,10.2,1,7.591110914454278,user_diversion,low,0.5,模型未给出明确说明,ok
S1027,-1,2024-04-07 17:21:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fe24e7558457ffb3668f9b88e6746382,奥体中心,43,24,0.933,0.745,阴,23.3,19,19,11.0,1,7.590977187807277,user_diversion,low,0.5,模型未给出明确说明,ok
S1028,-1,2024-04-07 22:33:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,60,16,0.943,0.715,阴,28.2,22,22,11.0,1,7.590587807276303,user_diversion,low,0.5,模型未给出明确说明,ok
S1029,-1,2024-04-07 15:44:00,0579abf0fa4403b90a190dbaea38636c,127路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,59,46,0.91,0.776,阴,27.4,19,19,9.1,1,7.58795319567355,user_diversion,low,0.5,模型未给出明确说明,ok
S1030,-1,2024-04-07 21:01:00,c2b333726a91ce0fb6190c8e428177d5,101路,91272eda9927c4862979e668d0295d1f,协信花园,67,50,0.891,0.796,小雨,15.6,19,19,8.7,1,7.587563421828909,user_diversion,low,0.5,模型未给出明确说明,ok
S1031,-1,2024-04-07 11:55:00,31f975ac1fa38166b5ca3eb552503516,206路,f7aeb848e101cfa4978d9503f33fd943,图书馆,100,69,0.877,0.767,多云,26.9,14,14,10.0,1,7.58646116027532,none,low,0.5,模型未给出明确说明,ok
S1032,-1,2024-04-07 23:11:00,21c4fd80af0c3078a9bd828c0a66a048,202路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,90,45,0.927,0.705,多云,10.4,19,19,10.8,1,7.585715044247788,none,low,0.5,模型未给出明确说明,ok
S1033,-1,2024-04-07 20:37:00,2784f60394214283364aa4321717a939,104路,645a8797153929d233753577c0a2759f,洗墨路口,55,41,0.937,0.733,小雨,14.1,14,14,10.2,1,7.58454808259587,none,low,0.5,模型未给出明确说明,ok
S1034,-1,2024-04-07 11:44:00,31f975ac1fa38166b5ca3eb552503516,206路,ab7d34b4451981c825686277f734aa4b,万达停车场,51,12,0.895,0.779,小雨,22.7,14,14,11.3,1,7.583742969518191,none,low,0.5,模型未给出明确说明,ok
S1035,-1,2024-04-07 22:14:00,d288657336e08c8f69db3df62d8f24c1,107B路,e8d1bd9015e579cc627fa1da18937c02,十五中,60,19,0.949,0.703,晴,34.4,9,9,11.1,1,7.583210029498525,none,low,0.5,模型未给出明确说明,ok
S1036,-1,2024-04-07 06:35:00,0579abf0fa4403b90a190dbaea38636c,127路,1728188a4355d1263bb2fb3b086c3429,三中院,41,29,0.921,0.786,多云,24.3,19,19,8.3,1,7.583152409046215,none,low,0.5,模型未给出明确说明,ok
S1037,-1,2024-04-07 18:45:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,68,51,0.988,0.659,晴,29.8,22,22,9.7,1,7.582198033431663,none,low,0.5,模型未给出明确说明,ok
S1038,-1,2024-04-07 17:46:00,d288657336e08c8f69db3df62d8f24c1,107B路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,72,39,0.877,0.792,晴,5.4,9,9,10.1,1,7.581736479842675,none,low,0.5,模型未给出明确说明,ok
S1039,-1,2024-04-07 06:29:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,5b6e6f9a700bcd8f390708f9c39b2552,奥体中心,41,29,0.931,0.753,晴,12.0,14,14,10.2,1,7.5807746312684365,none,low,0.5,模型未给出明确说明,ok
S1040,-1,2024-04-07 15:03:00,d288657336e08c8f69db3df62d8f24c1,107B路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,75,34,1.0,0.649,晴,16.4,9,9,8.4,1,7.58039587020649,none,low,0.5,模型未给出明确说明,ok
S1041,-1,2024-04-07 19:43:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,174,50,1.0,0.531,小雨,17.9,15,22,10.2,1,7.579822418879055,add_trip,low,0.5,模型未给出明确说明,ok
S1042,-1,2024-04-07 23:17:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,80,55,0.91,0.736,小雨,21.4,8,8,10.6,1,7.579746705998034,user_diversion,low,0.5,模型未给出明确说明,ok
S1043,-1,2024-04-07 15:08:00,c2b333726a91ce0fb6190c8e428177d5,101路,203551cf89d7fa9fd6b1028e4e037aa8,南门山（八角井）,60,42,0.91,0.762,小雨,10.3,19,19,10.0,1,7.579365585054081,user_diversion,low,0.5,模型未给出明确说明,ok
S1044,-1,2024-04-07 11:22:00,14cb7122f64146b02a21c2c791af904d,102路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,92,72,0.938,0.678,小雨,14.6,20,20,11.6,1,7.579317600786628,user_diversion,low,0.5,模型未给出明确说明,ok
S1045,-1,2024-04-07 11:20:00,c2b333726a91ce0fb6190c8e428177d5,101路,051a82a74a8537f06128610f13bea5f4,群安路口,79,29,0.913,0.754,小雨,19.4,19,19,8.5,1,7.578867649950836,user_diversion,low,0.5,模型未给出明确说明,ok
S1046,-1,2024-04-07 14:46:00,d288657336e08c8f69db3df62d8f24c1,107B路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,89,46,0.863,0.781,小雨,19.4,9,9,11.1,1,7.578169321533924,user_diversion,low,0.5,模型未给出明确说明,ok
S1047,-1,2024-04-07 11:50:00,2784f60394214283364aa4321717a939,104路,4c854e70cb36c0d8f4553849ab0c7741,中天广场,65,24,0.918,0.765,小雨,13.1,14,14,8.1,1,7.577205309734512,user_diversion,low,0.5,模型未给出明确说明,ok
S1048,-1,2024-04-07 15:47:00,d288657336e08c8f69db3df62d8f24c1,107B路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,41,31,0.934,0.737,晴,32.5,9,9,11.2,1,7.576196853490659,user_diversion,low,0.5,模型未给出明确说明,ok
S1049,-1,2024-04-07 11:57:00,c2b333726a91ce0fb6190c8e428177d5,101路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,48,25,0.948,0.721,晴,33.2,19,19,10.3,1,7.575683579154376,user_diversion,low,0.5,模型未给出明确说明,ok
S1050,-1,2024-04-07 23:10:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,13b2c5d60d504291bd137e06cc6a766d,江东花苑,78,40,0.884,0.765,阴,33.9,14,14,11.0,1,7.575210816125861,user_diversion,low,0.5,模型未给出明确说明,ok
S1051,-1,2024-04-07 08:10:00,21c4fd80af0c3078a9bd828c0a66a048,202路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,51,14,0.976,0.687,多云,34.1,19,19,9.8,1,7.574809636184857,user_diversion,low,0.5,模型未给出明确说明,ok
S1052,-1,2024-04-07 08:40:00,14cb7122f64146b02a21c2c791af904d,102路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,192,71,0.969,0.556,阴,27.8,14,20,9.6,1,7.5745120943952795,add_trip,low,0.5,模型未给出明确说明,ok
S1053,-1,2024-04-07 18:28:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,70,34,0.915,0.731,阴,20.8,8,8,11.2,1,7.573956145526056,user_diversion,low,0.5,模型未给出明确说明,ok
S1054,-1,2024-04-07 12:22:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,88,32,0.984,0.623,阴,17.3,14,14,11.4,1,7.573823598820058,user_diversion,low,0.5,模型未给出明确说明,ok
S1055,-1,2024-04-07 23:53:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fe24e7558457ffb3668f9b88e6746382,奥体中心,69,34,0.941,0.719,小雨,20.2,19,19,9.2,1,7.573699311701082,user_diversion,low,0.5,模型未给出明确说明,ok
S1056,-1,2024-04-07 17:33:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,51,19,0.966,0.68,多云,26.1,22,22,11.7,1,7.573631858407079,user_diversion,low,0.5,模型未给出明确说明,ok
S1057,-1,2024-04-07 22:56:00,d288657336e08c8f69db3df62d8f24c1,107B路,4f2375ed5c0e099e70dd1442883dc302,杨树新村菜市场,34,11,0.907,0.772,晴,16.7,9,9,11.7,1,7.5732212389380535,user_diversion,low,0.5,模型未给出明确说明,ok
S1058,-1,2024-04-07 16:22:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fab859ef347c3152b7c1b1c576d51220,人武部,82,16,0.971,0.642,多云,12.7,19,19,11.7,1,7.57261592920354,user_diversion,low,0.5,模型未给出明确说明,ok
S1059,-1,2024-04-07 23:15:00,21c4fd80af0c3078a9bd828c0a66a048,202路,c32bcb4645490e5d7200359302437cd3,实验中学,66,15,0.99,0.653,阴,34.9,19,19,9.8,1,7.572395476892823,user_diversion,low,0.5,模型未给出明确说明,ok
S1060,-1,2024-04-07 18:19:00,14cb7122f64146b02a21c2c791af904d,102路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,64,37,0.887,0.783,晴,7.8,20,20,10.1,1,7.572237364798427,user_diversion,low,0.5,模型未给出明确说明,ok
S1061,-1,2024-04-07 18:06:00,31f975ac1fa38166b5ca3eb552503516,206路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,70,19,0.949,0.695,多云,18.1,14,14,10.4,1,7.572178367748278,user_diversion,low,0.5,模型未给出明确说明,ok
S1062,-1,2024-04-07 20:38:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,7590b83cb4649b9bc208d2b94c5cd349,邮政局,68,51,0.899,0.746,阴,11.0,17,17,11.8,1,7.571064700098329,user_diversion,low,0.5,模型未给出明确说明,ok
S1063,-1,2024-04-07 14:35:00,d288657336e08c8f69db3df62d8f24c1,107B路,e59f1cf49d1626952b32daee51040d78,杨树新村菜市场,31,8,0.921,0.762,多云,28.1,9,9,11.1,1,7.570450737463126,user_diversion,low,0.5,模型未给出明确说明,ok
S1064,-1,2024-04-07 07:02:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,194,99,0.994,0.506,小雨,14.1,17,22,11.0,1,7.570047984267453,add_trip,low,0.5,模型未给出明确说明,ok
S1065,-1,2024-04-07 18:03:00,2784f60394214283364aa4321717a939,104路,91272eda9927c4862979e668d0295d1f,协信花园,69,54,0.924,0.747,多云,23.4,14,14,8.4,1,7.569921533923305,user_diversion,low,0.5,模型未给出明确说明,ok
S1066,-1,2024-04-07 16:34:00,14cb7122f64146b02a21c2c791af904d,102路,838ce30c2b489ac6d46efc8373f8e11f,南门山（重百）,45,27,0.942,0.73,阴,24.3,20,20,10.2,1,7.56982418879056,user_diversion,low,0.5,模型未给出明确说明,ok
S1067,-1,2024-04-07 14:08:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,74,45,0.864,0.796,小雨,9.6,8,8,10.6,1,7.569672369714849,user_diversion,low,0.5,模型未给出明确说明,ok
S1068,-1,2024-04-07 19:43:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,202,136,1.0,0.492,多云,29.8,15,22,10.8,1,7.569302654867257,add_trip,low,0.5,模型未给出明确说明,ok
S1069,-1,2024-04-07 22:07:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,1728188a4355d1263bb2fb3b086c3429,三中院,70,41,0.881,0.788,晴,31.8,8,8,9.6,1,7.5686005899705,user_diversion,low,0.5,模型未给出明确说明,ok
S1070,-1,2024-04-07 18:40:00,31f975ac1fa38166b5ca3eb552503516,206路,f7aeb848e101cfa4978d9503f33fd943,图书馆,115,47,0.973,0.571,晴,20.6,11,14,15.0,1,7.568358112094394,add_trip,low,0.5,模型未给出明确说明,ok
S1071,-1,2024-04-07 16:47:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,8e9f6f74309c8bedf3d317aea394b851,朋乐路口,56,29,0.943,0.724,阴,10.6,14,14,9.5,1,7.568204916420846,user_diversion,low,0.5,模型未给出明确说明,ok
S1072,-1,2024-04-07 17:44:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,c32bcb4645490e5d7200359302437cd3,实验中学,41,11,0.902,0.786,晴,34.7,8,8,10.0,1,7.567730186823993,user_diversion,low,0.5,模型未给出明确说明,ok
S1073,-1,2024-04-07 23:54:00,21c4fd80af0c3078a9bd828c0a66a048,202路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,44,16,0.975,0.686,晴,34.5,19,19,10.4,1,7.567656243854474,user_diversion,low,0.5,模型未给出明确说明,ok
S1074,-1,2024-04-07 20:23:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,566b03152a15562132d0e21811e08915,中天广场,220,126,0.979,0.514,阴,25.8,10,14,9.4,1,7.5676145526057015,add_trip,low,0.5,模型未给出明确说明,ok
S1075,-1,2024-04-07 22:34:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,62,27,1.0,0.636,阴,19.4,14,14,10.4,1,7.5674792527040315,user_diversion,low,0.5,模型未给出明确说明,ok
S1076,-1,2024-04-07 13:33:00,2784f60394214283364aa4321717a939,104路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,45,31,1.0,0.655,晴,34.8,14,14,10.2,1,7.5672241887905605,user_diversion,low,0.5,模型未给出明确说明,ok
S1077,-1,2024-04-07 15:24:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,ab7d34b4451981c825686277f734aa4b,万达停车场,40,27,0.926,0.747,阴,9.6,14,14,10.9,1,7.566917797443461,user_diversion,low,0.5,模型未给出明确说明,ok
S1078,-1,2024-04-07 21:26:00,2784f60394214283364aa4321717a939,104路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,67,44,0.936,0.696,多云,27.7,14,14,12.0,1,7.566896755162242,user_diversion,low,0.5,模型未给出明确说明,ok
S1079,-1,2024-04-07 08:04:00,2784f60394214283364aa4321717a939,104路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,37,19,0.937,0.761,小雨,28.0,14,14,8.4,1,7.566325073746312,user_diversion,low,0.5,模型未给出明确说明,ok
S1080,-1,2024-04-07 14:29:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fab859ef347c3152b7c1b1c576d51220,人武部,74,40,0.936,0.719,晴,19.5,22,22,9.0,1,7.5663168141592925,user_diversion,low,0.5,模型未给出明确说明,ok
S1081,-1,2024-04-07 18:52:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,de1fbcb2a4965c0198d17552e7817649,兴华花园,65,21,0.928,0.719,阴,23.2,17,17,10.9,1,7.566227531956735,none,low,0.5,模型未给出明确说明,ok
S1082,-1,2024-04-07 08:31:00,0579abf0fa4403b90a190dbaea38636c,127路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,56,13,0.939,0.712,阴,17.5,19,19,11.1,1,7.5661604719764,none,low,0.5,模型未给出明确说明,ok
S1083,-1,2024-04-07 15:51:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,36,17,0.939,0.728,小雨,21.5,8,8,11.5,1,7.56600157325467,none,low,0.5,模型未给出明确说明,ok
S1084,-1,2024-04-07 10:52:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,43,10,0.884,0.798,多云,31.6,22,22,10.8,1,7.565932743362833,none,low,0.5,模型未给出明确说明,ok
S1085,-1,2024-04-07 11:21:00,d288657336e08c8f69db3df62d8f24c1,107B路,21005f637bb21f043583d75ba127a3c2,兴华花园,35,22,0.95,0.722,阴,22.5,9,9,10.8,1,7.565833628318584,none,low,0.5,模型未给出明确说明,ok
S1086,-1,2024-04-07 22:13:00,31f975ac1fa38166b5ca3eb552503516,206路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,75,42,0.887,0.771,多云,26.8,14,14,9.9,1,7.565729203539823,none,low,0.5,模型未给出明确说明,ok
S1087,-1,2024-04-07 23:13:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,79,26,0.982,0.646,晴,6.5,22,22,9.9,1,7.565578761061946,none,low,0.5,模型未给出明确说明,ok
S1088,-1,2024-04-07 07:24:00,31f975ac1fa38166b5ca3eb552503516,206路,fab859ef347c3152b7c1b1c576d51220,人武部,67,44,0.936,0.718,晴,24.3,14,14,9.7,1,7.564185644051131,none,low,0.5,模型未给出明确说明,ok
S1089,-1,2024-04-07 17:05:00,c2b333726a91ce0fb6190c8e428177d5,101路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,66,17,0.936,0.736,多云,27.6,19,19,8.0,1,7.563795476892823,none,low,0.5,模型未给出明确说明,ok
S1090,-1,2024-04-07 19:17:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,fe24e7558457ffb3668f9b88e6746382,奥体中心,251,79,0.92,0.543,阴,12.5,6,8,10.7,1,7.563687512291053,add_trip,low,0.5,模型未给出明确说明,ok
S1091,-1,2024-04-07 23:11:00,21c4fd80af0c3078a9bd828c0a66a048,202路,c32bcb4645490e5d7200359302437cd3,实验中学,46,12,0.924,0.742,晴,24.4,19,19,10.9,1,7.5635921337266465,none,low,0.5,模型未给出明确说明,ok
S1092,-1,2024-04-07 10:53:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fe24e7558457ffb3668f9b88e6746382,奥体中心,64,40,0.928,0.745,多云,27.4,19,19,8.3,1,7.563437364798427,none,low,0.5,模型未给出明确说明,ok
S1093,-1,2024-04-07 17:57:00,31f975ac1fa38166b5ca3eb552503516,206路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,65,47,0.883,0.778,多云,15.6,14,14,10.6,1,7.56336086529007,none,low,0.5,模型未给出明确说明,ok
S1094,-1,2024-04-07 17:19:00,d288657336e08c8f69db3df62d8f24c1,107B路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,71,51,0.942,0.711,阴,20.5,9,9,9.2,1,7.563324090462142,none,low,0.5,模型未给出明确说明,ok
S1095,-1,2024-04-07 17:19:00,31f975ac1fa38166b5ca3eb552503516,206路,c32bcb4645490e5d7200359302437cd3,实验中学,40,15,0.999,0.645,晴,28.0,14,14,11.6,1,7.562473352999017,none,low,0.5,模型未给出明确说明,ok
S1096,-1,2024-04-07 22:46:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,35,25,0.937,0.747,多云,23.8,14,14,9.8,1,7.562211406096361,none,low,0.5,模型未给出明确说明,ok
S1097,-1,2024-04-07 10:16:00,d288657336e08c8f69db3df62d8f24c1,107B路,fe24e7558457ffb3668f9b88e6746382,奥体中心,187,86,0.992,0.541,小雨,22.8,6,9,8.1,1,7.561516814159291,add_trip,low,0.5,模型未给出明确说明,ok
